id,date,annee,type,pays,latitude,longitude
CDI1801,17-Jan-19,2019,Riots,Ivory Coast,7.6833,-5.0167
MAA558,17-Jan-19,2019,Protests,Mauritania,20.9434,-17.038
MAA559,17-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13660,17-Jan-19,2019,Violence against civilians,Nigeria,4.7774,7.0134
NIG13661,17-Jan-19,2019,Battles,Nigeria,11.0325,12.0579
NIG14703,17-Jan-19,2019,Riots,Nigeria,11.2764,9.8858
GHA851,16-Jan-19,2019,Violence against civilians,Ghana,5.556,-0.1969
SIE4726,16-Jan-19,2019,Riots,Sierra Leone,8.8833,-12.05
BFO1386,16-Jan-19,2019,Protests,Burkina Faso,12.3,-0.9333
CDI1799,16-Jan-19,2019,Protests,Ivory Coast,5.3411,-4.0281
MAA557,16-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13647,16-Jan-19,2019,Protests,Nigeria,5.6372,6.3987
NIG13648,16-Jan-19,2019,Riots,Nigeria,8.1333,4.2667
NIG13649,16-Jan-19,2019,Riots,Nigeria,4.6538,7.284
NIG13646,16-Jan-19,2019,Battles,Nigeria,12.493,13.2091
GUI1047,15-Jan-19,2019,Violence against civilians,Guinea,9.4832,-13.2939
MLI2579,15-Jan-19,2019,Battles,Mali,15.9334,1.9541
MLI2581,15-Jan-19,2019,Violence against civilians,Mali,15.9334,1.9541
BFO1382,15-Jan-19,2019,Violence against civilians,Burkina Faso,13.0969,0.7344
MLI2578,15-Jan-19,2019,Battles,Mali,15.4024,1.297
MLI2580,15-Jan-19,2019,Battles,Mali,15.8577,1.9613
MLI2582,15-Jan-19,2019,Violence against civilians,Mali,15.8577,1.9613
BFO1380,15-Jan-19,2019,Violence against civilians,Burkina Faso,12.1167,0.8667
BFO1381,15-Jan-19,2019,Violence against civilians,Burkina Faso,11.2497,0.7075
BFO1383,15-Jan-19,2019,Protests,Burkina Faso,10.33,-3.18
BFO1384,15-Jan-19,2019,Protests,Burkina Faso,10.9621,-3.2497
BFO1385,15-Jan-19,2019,Riots,Burkina Faso,10.9333,-2.9333
CDI1796,15-Jan-19,2019,Protests,Ivory Coast,5.3411,-4.0281
CDI1797,15-Jan-19,2019,Protests,Ivory Coast,5.3411,-4.0281
CDI1798,15-Jan-19,2019,Riots,Ivory Coast,5.3411,-4.0281
MAA556,15-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
MLI2583,15-Jan-19,2019,Protests,Mali,14.9916,-10.9837
NIR768,15-Jan-19,2019,Riots,Niger,13.1853,12.4239
SEN1081,15-Jan-19,2019,Riots,Senegal,14.6667,-17.4441
NIG13644,15-Jan-19,2019,Battles,Nigeria,12.2829,14.4724
NIG13645,15-Jan-19,2019,Battles,Nigeria,12.2829,14.4724
NIG13640,14-Jan-19,2019,Violence against civilians,Nigeria,12.2829,14.4724
MLI2576,14-Jan-19,2019,Battles,Mali,14.1409,-5.0169
MLI2577,14-Jan-19,2019,Violence against civilians,Mali,14.9951,-2.9517
BFO1377,14-Jan-19,2019,Battles,Burkina Faso,10.2063,-4.976
BFO1378,14-Jan-19,2019,Protests,Burkina Faso,12.0688,-1.3364
CDI1794,14-Jan-19,2019,Protests,Ivory Coast,5.3411,-4.0281
CDI1795,14-Jan-19,2019,Riots,Ivory Coast,8.6137,-4.6393
GUI1046,14-Jan-19,2019,Protests,Guinea,9.5091,-13.7122
MAA554,14-Jan-19,2019,Protests,Mauritania,20.9434,-17.038
MAA555,14-Jan-19,2019,Riots,Mauritania,18.0801,-15.9777
NIG13642,14-Jan-19,2019,Protests,Nigeria,8.5,4.55
NIR767,14-Jan-19,2019,Riots,Niger,13.1853,12.4239
SEN1078,14-Jan-19,2019,Riots,Senegal,14.6667,-17.4441
SEN1079,14-Jan-19,2019,Riots,Senegal,14.725,-17.2709
SEN1080,14-Jan-19,2019,Riots,Senegal,16.028,-16.5049
NIG13641,14-Jan-19,2019,Battles,Nigeria,12.2829,14.4724
NIG13643,14-Jan-19,2019,Riots,Nigeria,5.2829,6.072
NIG26872,14-Jan-19,2019,Battles,Nigeria,13.6169,13.2644
NIG13637,13-Jan-19,2019,Violence against civilians,Nigeria,8.5,4.55
NIG13633,13-Jan-19,2019,Violence against civilians,Nigeria,9.4833,8.2667
NIG13636,13-Jan-19,2019,Violence against civilians,Nigeria,12.9762,6.0015
NIG13634,13-Jan-19,2019,Violence against civilians,Nigeria,13.0021,5.9804
NIG13635,13-Jan-19,2019,Violence against civilians,Nigeria,12.9842,5.9652
GHA692,13-Jan-19,2019,Battles,Ghana,6.9954,0.2931
MLI2575,13-Jan-19,2019,Battles,Mali,14.9951,-2.9517
LBR1370,13-Jan-19,2019,Riots,Liberia,5.0111,-9.0388
SEN1077,13-Jan-19,2019,Riots,Senegal,14.7745,-17.4021
NIG13632,13-Jan-19,2019,Battles,Nigeria,12.1131,12.8274
NIG13638,13-Jan-19,2019,Strategic developments,Nigeria,11.5796,13.5867
NIG13631,12-Jan-19,2019,Violence against civilians,Nigeria,5.2829,6.072
GHA694,12-Jan-19,2019,Violence against civilians,Ghana,5.7142,-0.1542
GUI1045,12-Jan-19,2019,Violence against civilians,Guinea,11.3182,-12.2833
MLI2572,12-Jan-19,2019,Violence against civilians,Mali,13.6226,-3.3705
NIR766,12-Jan-19,2019,Explosions/Remote violence,Niger,12.8565,1.3268
MLI2574,12-Jan-19,2019,Battles,Mali,13.8916,-11.7054
NIR765,12-Jan-19,2019,Violence against civilians,Niger,14.7428,0.3628
BFO1373,12-Jan-19,2019,Battles,Burkina Faso,10.2427,-5.0131
BFO1374,12-Jan-19,2019,Battles,Burkina Faso,12.2845,1.9398
BFO1375,12-Jan-19,2019,Protests,Burkina Faso,14.04,-0.03
BFO1376,12-Jan-19,2019,Protests,Burkina Faso,12.3703,-1.5247
MAA553,12-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
MLI2573,12-Jan-19,2019,Protests,Mali,12.65,-8
SEN1076,12-Jan-19,2019,Protests,Senegal,14.6667,-17.4441
NIG13630,12-Jan-19,2019,Battles,Nigeria,6.8365,3.7641
GHA691,11-Jan-19,2019,Battles,Ghana,9.4333,0.0167
MLI2570,11-Jan-19,2019,Explosions/Remote violence,Mali,15.9182,2.4022
NIR763,11-Jan-19,2019,Strategic developments,Niger,13.666,13.1889
NIR761,11-Jan-19,2019,Violence against civilians,Niger,13.1228,12.3691
NIR762,11-Jan-19,2019,Battles,Niger,14.9564,1.5003
MLI2569,11-Jan-19,2019,Violence against civilians,Mali,13.2401,-4.7798
NIG13627,11-Jan-19,2019,Violence against civilians,Nigeria,6.8161,3.9159
BFO1555,11-Jan-19,2019,Violence against civilians,Burkina Faso,14.0058,-0.9763
MAA549,11-Jan-19,2019,Protests,Mauritania,16.6166,-11.4045
MAA550,11-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
MAA551,11-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
SEN1074,11-Jan-19,2019,Protests,Senegal,14.6667,-17.4441
NIG13625,10-Jan-19,2019,Battles,Nigeria,7.8981,7.0524
GHA689,10-Jan-19,2019,Battles,Ghana,9.4333,0.0167
NIG14628,10-Jan-19,2019,Strategic developments,Nigeria,5.0333,7.9266
BFO1368,10-Jan-19,2019,Violence against civilians,Burkina Faso,14.0061,-0.9564
NIR759,10-Jan-19,2019,Violence against civilians,Niger,15.1186,1.1327
MLI2567,10-Jan-19,2019,Violence against civilians,Mali,13.9911,-2.9124
NIR760,10-Jan-19,2019,Strategic developments,Niger,15.0705,2.7998
BFO1367,10-Jan-19,2019,Violence against civilians,Burkina Faso,14.6833,-0.6167
MLI2568,10-Jan-19,2019,Battles,Mali,15.0191,-4.2324
BFO1369,10-Jan-19,2019,Protests,Burkina Faso,11.1772,-4.2979
BFO1370,10-Jan-19,2019,Protests,Burkina Faso,10.9621,-3.2497
BFO1371,10-Jan-19,2019,Protests,Burkina Faso,10.25,-3.4167
BFO1372,10-Jan-19,2019,Protests,Burkina Faso,13.4359,-2.8301
GHA690,10-Jan-19,2019,Riots,Ghana,9.4333,0.0167
GUI1043,10-Jan-19,2019,Riots,Guinea,11.3182,-12.2833
GUI1044,10-Jan-19,2019,Riots,Guinea,10.9,-13.0333
MAA548,10-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13626,10-Jan-19,2019,Protests,Nigeria,7.4824,4.5603
BEN193,9-Jan-19,2019,Battles,Benin,6.5858,2.492
NIG13622,9-Jan-19,2019,Protests,Nigeria,9.0833,7.5333
NIG13623,9-Jan-19,2019,Protests,Nigeria,9.0833,7.5333
BFO4250,9-Jan-19,2019,Strategic developments,Burkina Faso,11.6336,1.668
BFO1365,9-Jan-19,2019,Violence against civilians,Burkina Faso,11.3993,1.259
NIR756,9-Jan-19,2019,Violence against civilians,Niger,15.1186,1.1327
MLI2565,9-Jan-19,2019,Battles,Mali,14.0778,-3.0832
NIR758,9-Jan-19,2019,Strategic developments,Niger,15.1317,4.0732
NIR757,9-Jan-19,2019,Strategic developments,Niger,15.0416,2.7037
MLI2566,9-Jan-19,2019,Strategic developments,Mali,13.7407,-3.6264
BFO1364,9-Jan-19,2019,Violence against civilians,Burkina Faso,13.1483,-1.0357
BEN192,9-Jan-19,2019,Protests,Benin,6.63,1.72
BFO1366,9-Jan-19,2019,Protests,Burkina Faso,12.2494,-0.6153
MAA547,9-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13621,9-Jan-19,2019,Riots,Nigeria,7.2526,5.1931
NIG13629,9-Jan-19,2019,Protests,Nigeria,5.5167,5.75
SEN1073,9-Jan-19,2019,Protests,Senegal,14.6667,-17.4441
NIG13617,9-Jan-19,2019,Battles,Nigeria,11.3905,12.9087
NIG13618,9-Jan-19,2019,Battles,Nigeria,11.657,13.0342
NIG13619,9-Jan-19,2019,Battles,Nigeria,13.0947,13.8234
NIG13620,9-Jan-19,2019,Battles,Nigeria,12.9452,13.6723
NIG13624,9-Jan-19,2019,Protests,Nigeria,12.6279,9.3912
MLI2564,8-Jan-19,2019,Battles,Mali,14.86,-2.2642
BFO1554,8-Jan-19,2019,Violence against civilians,Burkina Faso,14.2295,-0.863
NIG13608,8-Jan-19,2019,Battles,Nigeria,6.5582,3.3466
GHA688,8-Jan-19,2019,Riots,Ghana,6.6936,-1.6218
LBR1369,8-Jan-19,2019,Protests,Liberia,6.31,-10.8
NIG13610,8-Jan-19,2019,Protests,Nigeria,9.0833,7.5333
NIG13611,8-Jan-19,2019,Protests,Nigeria,6.2006,6.7339
NIG13612,8-Jan-19,2019,Protests,Nigeria,6.2101,7.0741
NIG13613,8-Jan-19,2019,Protests,Nigeria,12,8.5167
NIG13614,8-Jan-19,2019,Protests,Nigeria,8.8486,7.8736
NIG13615,8-Jan-19,2019,Protests,Nigeria,7.7667,4.5667
NIG13616,8-Jan-19,2019,Protests,Nigeria,4.9247,6.2642
NIG13609,8-Jan-19,2019,Violence against civilians,Nigeria,7.8024,6.743
NIG13628,7-Jan-19,2019,Battles,Nigeria,6.3295,6.8325
NIG13605,7-Jan-19,2019,Violence against civilians,Nigeria,11.173,7.1172
NIR754,7-Jan-19,2019,Violence against civilians,Niger,13.5,7.1017
SIE4724,7-Jan-19,2019,Strategic developments,Sierra Leone,8.4871,-13.2356
NIR753,7-Jan-19,2019,Violence against civilians,Niger,14.5533,1.3357
BFO1553,7-Jan-19,2019,Violence against civilians,Burkina Faso,14.0061,-0.9564
NIR755,7-Jan-19,2019,Strategic developments,Niger,13.3461,1.2918
MLI2563,7-Jan-19,2019,Strategic developments,Mali,12.65,-8
CDI1792,7-Jan-19,2019,Riots,Ivory Coast,5.3411,-4.0281
GUI1040,7-Jan-19,2019,Protests,Guinea,7.8,-8.5333
GUI1041,7-Jan-19,2019,Protests,Guinea,9.5091,-13.7122
GUI1042,7-Jan-19,2019,Protests,Guinea,9.5091,-13.7122
LBR1368,7-Jan-19,2019,Protests,Liberia,6.31,-10.8
MAA546,7-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13606,7-Jan-19,2019,Protests,Nigeria,7.2526,5.1931
NIG13607,7-Jan-19,2019,Protests,Nigeria,5.5167,5.75
NIG13603,7-Jan-19,2019,Battles,Nigeria,11.8482,12.9375
NIG13604,7-Jan-19,2019,Battles,Nigeria,8.2886,7.1194
GHA687,6-Jan-19,2019,Violence against civilians,Ghana,5.556,-0.1969
NIG13601,6-Jan-19,2019,Violence against civilians,Nigeria,11.8312,13.1517
NIG13602,6-Jan-19,2019,Strategic developments,Nigeria,7.3776,3.9059
BFO1552,6-Jan-19,2019,Violence against civilians,Burkina Faso,14.0058,-0.9763
NIR752,6-Jan-19,2019,Violence against civilians,Niger,14.5279,1.2227
NIG13659,6-Jan-19,2019,Violence against civilians,Nigeria,6.4426,7.5022
NIG14521,5-Jan-19,2019,Protests,Nigeria,6.4426,7.5022
NIG14523,5-Jan-19,2019,Protests,Nigeria,7.2526,5.1931
NIG14519,5-Jan-19,2019,Protests,Nigeria,5.5263,7.4896
NIG14520,5-Jan-19,2019,Battles,Nigeria,6.0033,8.0037
BEN221,5-Jan-19,2019,Riots,Benin,6.3557,2.4353
CDI1791,5-Jan-19,2019,Battles,Ivory Coast,5.3411,-4.0281
BEN191,5-Jan-19,2019,Violence against civilians,Benin,6.4833,2.6167
MLI2837,5-Jan-19,2019,Explosions/Remote violence,Mali,14.876,-1.8545
BFO1687,5-Jan-19,2019,Protests,Burkina Faso,10.9621,-3.2497
MLI2560,5-Jan-19,2019,Explosions/Remote violence,Mali,15.0766,-2.2198
BFO1683,5-Jan-19,2019,Protests,Burkina Faso,12.18,-4.09
BFO1686,5-Jan-19,2019,Violence against civilians,Burkina Faso,14.6916,-0.2478
BFO1685,5-Jan-19,2019,Protests,Burkina Faso,11.1772,-4.2979
NIR874,5-Jan-19,2019,Violence against civilians,Niger,13.6148,13.0568
MLI2838,5-Jan-19,2019,Strategic developments,Mali,14.876,-1.8545
MLI2839,5-Jan-19,2019,Violence against civilians,Mali,14.876,-1.8545
MLI2836,5-Jan-19,2019,Protests,Mali,12.65,-8
BFO1551,5-Jan-19,2019,Violence against civilians,Burkina Faso,13.4139,-1.0558
BEN437,5-Jan-19,2019,Riots,Benin,11.1342,2.9386
BFO1684,5-Jan-19,2019,Battles,Burkina Faso,13.3799,-3.2008
CDI1790,5-Jan-19,2019,Riots,Ivory Coast,7.2628,-8.1597
GNB238,5-Jan-19,2019,Protests,Guinea-Bissau,11.8726,-15.5885
NIG14524,5-Jan-19,2019,Riots,Nigeria,12.5592,6.8946
SEN1072,5-Jan-19,2019,Riots,Senegal,15.8329,-14.8107
NIG13600,5-Jan-19,2019,Battles,Nigeria,13.0977,12.4952
NIG13658,5-Jan-19,2019,Explosions/Remote violence,Nigeria,12.3611,13.8246
NIG14522,5-Jan-19,2019,Violence against civilians,Nigeria,13.0359,8.3163
MLI2562,4-Jan-19,2019,Battles,Mali,14.86,-2.2642
NIG14627,4-Jan-19,2019,Violence against civilians,Nigeria,4.6233,7.6291
GUI1038,4-Jan-19,2019,Violence against civilians,Guinea,9.7056,-13.3769
NIR751,4-Jan-19,2019,Violence against civilians,Niger,15.0416,2.7037
BFO1550,4-Jan-19,2019,Violence against civilians,Burkina Faso,14.2295,-0.863
NIG13587,4-Jan-19,2019,Strategic developments,Nigeria,4.4732,5.7745
CDI1789,4-Jan-19,2019,Riots,Ivory Coast,9.45,-5.6333
GUI1037,4-Jan-19,2019,Protests,Guinea,9.5091,-13.7122
MAA544,4-Jan-19,2019,Protests,Mauritania,16.4167,-14.0672
MAA545,4-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13657,4-Jan-19,2019,Explosions/Remote violence,Nigeria,12.7559,13.4349
BFO1354,3-Jan-19,2019,Violence against civilians,Burkina Faso,13.8524,-1.1651
NIR750,3-Jan-19,2019,Battles,Niger,12.8565,1.3268
GUI1036,3-Jan-19,2019,Protests,Guinea,11.3182,-12.2833
LBR1367,3-Jan-19,2019,Protests,Liberia,6.1486,-10.3836
NIG13582,3-Jan-19,2019,Protests,Nigeria,8.4667,6.95
NIG13583,3-Jan-19,2019,Battles,Nigeria,11.2551,14.1482
NIG13585,3-Jan-19,2019,Battles,Nigeria,11.9429,13.8567
NIG13586,3-Jan-19,2019,Battles,Nigeria,12.1,13.7
NIG13584,3-Jan-19,2019,Violence against civilians,Nigeria,7.4361,5.4593
NIG13599,2-Jan-19,2019,Violence against civilians,Nigeria,7.1167,3.3667
NIG13581,2-Jan-19,2019,Battles,Nigeria,9.75,8.8667
BFO1352,2-Jan-19,2019,Violence against civilians,Burkina Faso,13.8495,-0.9934
MLI2558,2-Jan-19,2019,Battles,Mali,13.6618,-3.6733
MLI2559,2-Jan-19,2019,Violence against civilians,Mali,13.6618,-3.6733
BFO1355,2-Jan-19,2019,Strategic developments,Burkina Faso,14.0664,-1.4817
GHA686,2-Jan-19,2019,Riots,Ghana,5.556,-0.1969
GUI1035,2-Jan-19,2019,Protests,Guinea,9.5091,-13.7122
MAA543,2-Jan-19,2019,Protests,Mauritania,18.0801,-15.9777
NIG13579,2-Jan-19,2019,Protests,Nigeria,12.1628,6.6614
SEN1071,2-Jan-19,2019,Protests,Senegal,16.4625,-15.7008
NIG13577,2-Jan-19,2019,Battles,Nigeria,13.0977,12.4952
NIG13578,2-Jan-19,2019,Explosions/Remote violence,Nigeria,12.7833,7
NIG13580,2-Jan-19,2019,Strategic developments,Nigeria,9.9056,11.9283
NIR748,1-Jan-19,2019,Battles,Niger,13.9534,13.3508
CDI1788,1-Jan-19,2019,Strategic developments,Ivory Coast,5.2019,-3.735
BFO1363,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.8852,-0.9615
BFO1361,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.7232,-1.007
NIR749,1-Jan-19,2019,Violence against civilians,Niger,12.8375,1.6912
MLI2557,1-Jan-19,2019,Battles,Mali,15.3684,-4.2628
BFO1356,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.8628,-0.9591
BFO1357,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.7158,-1.0786
BFO1358,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.8543,-0.9315
BFO1359,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.7043,-1.0504
BFO1362,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.8148,-0.9259
BFO1353,1-Jan-19,2019,Battles,Burkina Faso,13.8541,-0.9871
MLI2555,1-Jan-19,2019,Violence against civilians,Mali,14.0775,-3.5159
BFO1360,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.4139,-1.0558
BFO1549,1-Jan-19,2019,Violence against civilians,Burkina Faso,14.3358,-1.327
NIG13571,1-Jan-19,2019,Battles,Nigeria,6.4167,2.8833
NIG13572,1-Jan-19,2019,Explosions/Remote violence,Nigeria,13.0947,13.8234
NIG13573,1-Jan-19,2019,Battles,Nigeria,10.6129,12.1946
NIG13575,1-Jan-19,2019,Battles,Nigeria,10.8167,12.4167
NIG13588,1-Jan-19,2019,Battles,Nigeria,13.0947,13.8234
NIG13589,1-Jan-19,2019,Battles,Nigeria,10.8929,12.6858
NIG13590,1-Jan-19,2019,Battles,Nigeria,12.9452,13.6723
NIG13591,1-Jan-19,2019,Battles,Nigeria,13.0977,12.4952
NIG13592,1-Jan-19,2019,Battles,Nigeria,10.8658,12.847
NIG13593,1-Jan-19,2019,Battles,Nigeria,11.4833,12.3144
NIG13594,1-Jan-19,2019,Battles,Nigeria,10.8549,12.7157
NIG13595,1-Jan-19,2019,Battles,Nigeria,12.6786,13.6079
NIG13597,1-Jan-19,2019,Violence against civilians,Nigeria,6.4531,3.3958
MLI2556,1-Jan-19,2019,Violence against civilians,Mali,13.8162,-3.4418
BFO1351,1-Jan-19,2019,Violence against civilians,Burkina Faso,13.8997,-1.7656
NIR742,31-Dec-18,2018,Battles,Niger,13.9534,13.3508
GUI1032,31-Dec-18,2018,Riots,Guinea,11.7812,-8.9683
GUI1033,31-Dec-18,2018,Riots,Guinea,11.2361,-9.6801
GUI1034,31-Dec-18,2018,Riots,Guinea,11.8166,-10.05
GUI1031,31-Dec-18,2018,Riots,Guinea,10.1813,-14.0381
NIR747,31-Dec-18,2018,Violence against civilians,Niger,13.4974,12.8167
NIR746,31-Dec-18,2018,Strategic developments,Niger,14.9564,1.5003
NIR743,31-Dec-18,2018,Violence against civilians,Niger,13.214,12.5267
NIR744,31-Dec-18,2018,Violence against civilians,Niger,13.5062,12.0341
NIR745,31-Dec-18,2018,Riots,Niger,13.9768,12.9785
SIE4723,31-Dec-18,2018,Protests,Sierra Leone,8.4871,-13.2356
MAA542,31-Dec-18,2018,Protests,Mauritania,18.0801,-15.9777
BFO1348,31-Dec-18,2018,Violence against civilians,Burkina Faso,14.6008,-0.719
BFO1349,31-Dec-18,2018,Strategic developments,Burkina Faso,12.3703,-1.5247
BFO1350,31-Dec-18,2018,Protests,Burkina Faso,12.3703,-1.5247
NIG13570,31-Dec-18,2018,Strategic developments,Nigeria,6.4531,3.3958
NIG13574,31-Dec-18,2018,Battles,Nigeria,11.2212,12.0827
NIG13576,31-Dec-18,2018,Battles,Nigeria,10.5726,12.1583
NIR740,30-Dec-18,2018,Battles,Niger,13.9534,13.3508
NIG13569,30-Dec-18,2018,Violence against civilians,Nigeria,9.5667,8.9333
GHA685,30-Dec-18,2018,Violence against civilians,Ghana,5.6596,-0.0097
NIR741,30-Dec-18,2018,Violence against civilians,Niger,15.1317,4.0732
MLI2554,30-Dec-18,2018,Battles,Mali,14.0336,-7.1451
NIG13564,30-Dec-18,2018,Battles,Nigeria,12.024,13.9165
NIG13565,30-Dec-18,2018,Battles,Nigeria,12.7667,13.7
NIG13566,30-Dec-18,2018,Battles,Nigeria,12.9234,13.5606
NIG13567,30-Dec-18,2018,Strategic developments,Nigeria,12.6786,13.6079
NIG13568,30-Dec-18,2018,Battles,Nigeria,12.6786,13.6079
NIR739,29-Dec-18,2018,Battles,Niger,13.9534,13.3508
CDI1793,29-Dec-18,2018,Violence against civilians,Ivory Coast,7.7264,-5.0981
MLI2553,29-Dec-18,2018,Battles,Mali,15.5461,-0.4606
SIE4737,29-Dec-18,2018,Protests,Sierra Leone,8.4871,-13.2356
NIG13562,29-Dec-18,2018,Explosions/Remote violence,Nigeria,13.0947,13.8234
NIG13563,29-Dec-18,2018,Battles,Nigeria,12.6786,13.6079
NIG13560,28-Dec-18,2018,Riots,Nigeria,7.3776,3.9059
NIR738,28-Dec-18,2018,Battles,Niger,13.9534,13.3508
BFO1346,28-Dec-18,2018,Strategic developments,Burkina Faso,12.8801,0.7953
SEN1070,28-Dec-18,2018,Protests,Senegal,14.6667,-17.4441
GHA684,28-Dec-18,2018,Violence against civilians,Ghana,5.556,-0.1969
NIR737,28-Dec-18,2018,Explosions/Remote violence,Niger,13.9534,13.3508
MLI2552,28-Dec-18,2018,Violence against civilians,Mali,15.8614,-3.7058
MLI2551,28-Dec-18,2018,Violence against civilians,Mali,15.279,-1.7004
NIG13559,28-Dec-18,2018,Violence against civilians,Nigeria,7.621,5.2215
SIE4725,28-Dec-18,2018,Strategic developments,Sierra Leone,8.4871,-13.2356
BFO3297,28-Dec-18,2018,Explosions/Remote violence,Burkina Faso,14.422,-1.183
BFO1347,28-Dec-18,2018,Battles,Burkina Faso,12.05,0.783
NIG13561,28-Dec-18,2018,Explosions/Remote violence,Nigeria,12.5657,6.244
NIG13656,28-Dec-18,2018,Battles,Nigeria,12.6786,13.6079
NIG13856,28-Dec-18,2018,Strategic developments,Nigeria,12.944,13.184
NIG13857,28-Dec-18,2018,Strategic developments,Nigeria,12.9234,13.5606
NIG13858,28-Dec-18,2018,Strategic developments,Nigeria,12.9234,13.5606
GHA683,27-Dec-18,2018,Riots,Ghana,6.283,-1.5144
NIG13558,27-Dec-18,2018,Battles,Nigeria,6.4531,3.3958
GUI1030,27-Dec-18,2018,Protests,Guinea,9.5091,-13.7122
MLI2548,27-Dec-18,2018,Strategic developments,Mali,18.44,1.41
MAA539,27-Dec-18,2018,Protests,Mauritania,20.9434,-17.038
NIG14626,27-Dec-18,2018,Strategic developments,Nigeria,4.5395,7.7517
BFO1342,27-Dec-18,2018,Violence against civilians,Burkina Faso,14.77,-0.2565
BFO1343,27-Dec-18,2018,Strategic developments,Burkina Faso,11.134,0.556
NIR735,27-Dec-18,2018,Strategic developments,Niger,15.1005,2.6163
NIR734,27-Dec-18,2018,Violence against civilians,Niger,14.5792,0.7222
NIR736,27-Dec-18,2018,Battles,Niger,15.0522,1.8318
MLI2549,27-Dec-18,2018,Violence against civilians,Mali,15.0766,-2.2198
MLI2547,27-Dec-18,2018,Explosions/Remote violence,Mali,14.9951,-2.9517
MLI2546,27-Dec-18,2018,Violence against civilians,Mali,14.3172,-3.001
MLI2550,27-Dec-18,2018,Violence against civilians,Mali,12.8244,-6.9591
MAA540,27-Dec-18,2018,Protests,Mauritania,18.0801,-15.9777
MAA541,27-Dec-18,2018,Protests,Mauritania,18.0801,-15.9777
BFO1344,27-Dec-18,2018,Battles,Burkina Faso,13.3799,-3.2008
BFO1345,27-Dec-18,2018,Explosions/Remote violence,Burkina Faso,13.3799,-3.2008
NIG13556,27-Dec-18,2018,Battles,Nigeria,13.0947,13.8234
NIG13557,27-Dec-18,2018,Battles,Nigeria,11.4833,12.3144
NIG13552,26-Dec-18,2018,Violence against civilians,Nigeria,9.5333,8.9
NIG13554,26-Dec-18,2018,Violence against civilians,Nigeria,10.8658,12.847
NIG13553,26-Dec-18,2018,Violence against civilians,Nigeria,11.747,11.9608
GUI1028,26-Dec-18,2018,Violence against civilians,Guinea,9.5091,-13.7122
GUI1029,26-Dec-18,2018,Riots,Guinea,11.6,-9.3833
SEN1069,26-Dec-18,2018,Protests,Senegal,14.75,-16.25
NIG13555,26-Dec-18,2018,Protests,Nigeria,5.5167,5.75
MLI2544,26-Dec-18,2018,Violence against civilians,Mali,13.3302,-6.0675
NIR733,26-Dec-18,2018,Strategic developments,Niger,13.6669,13.1198
NIR732,26-Dec-18,2018,Violence against civilians,Niger,15.75,3.9
BFO1340,26-Dec-18,2018,Strategic developments,Burkina Faso,13.4992,-3.1669
SIE4722,26-Dec-18,2018,Protests,Sierra Leone,8.4871,-13.2356
BFO1341,26-Dec-18,2018,Battles,Burkina Faso,13.376,0.4572
NIG13551,26-Dec-18,2018,Battles,Nigeria,13.0947,13.8234
NIG13854,26-Dec-18,2018,Battles,Nigeria,13.0947,13.8234
NIG13855,26-Dec-18,2018,Battles,Nigeria,13.0947,13.8234
MLI2545,26-Dec-18,2018,Violence against civilians,Mali,15.0766,-2.2198
NIG13549,25-Dec-18,2018,Violence against civilians,Nigeria,6.2931,6.8638
NIG13548,25-Dec-18,2018,Violence against civilians,Nigeria,9.5333,8.9
NIG13550,25-Dec-18,2018,Strategic developments,Nigeria,4.7774,7.0134
CDI1787,25-Dec-18,2018,Protests,Ivory Coast,5.2019,-3.735
MLI2543,25-Dec-18,2018,Strategic developments,Mali,16.5383,-3.449
NIR731,25-Dec-18,2018,Violence against civilians,Niger,13.52,2.12
NIG13655,25-Dec-18,2018,Battles,Nigeria,12.373,14.2069
NIG13545,24-Dec-18,2018,Violence against civilians,Nigeria,7.8029,9.3436
SIE4904,24-Dec-18,2018,Battles,Sierra Leone,8.3383,-13.0719
GHA682,24-Dec-18,2018,Strategic developments,Ghana,7.0758,0.3479
NIG13853,24-Dec-18,2018,Strategic developments,Nigeria,11.8957,12.1802
GUI1027,24-Dec-18,2018,Riots,Guinea,9.5091,-13.7122
GUI1026,24-Dec-18,2018,Riots,Guinea,9.5091,-13.7122
BFO1339,24-Dec-18,2018,Violence against civilians,Burkina Faso,11.3512,0.5875
